nom_schema;nom_table;nom_variable;type_variable;new_nom_variable
intermediate;int_progressive_carries;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_progressive_carries;season;string;str_season
intermediate;int_progressive_carries;team_id;string;str_team_id
intermediate;int_shot_creating_actions;action_row_num;integer;int_action_row_num
intermediate;int_shot_creating_actions;action_type;string;str_action_type
intermediate;int_shot_creating_actions;attacking_team_id;string;str_attacking_team_id
intermediate;int_shot_creating_actions;chain_id;string;str_chain_id
intermediate;int_shot_creating_actions;creator_player_id;string;str_creator_player_id
intermediate;int_shot_creating_actions;is_gca;boolean;bool_is_gca
intermediate;int_shot_creating_actions;league_source;string;str_league_source
intermediate;int_shot_creating_actions;match_id;string;str_match_id
intermediate;int_shot_creating_actions;sca_order;integer;int_sca_order
intermediate;int_shot_creating_actions;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_shot_creating_actions;season;string;str_season
intermediate;int_shot_creating_actions;shot_event_id;string;str_shot_event_id
intermediate;int_shot_creating_actions;shot_row_num;integer;int_shot_row_num
intermediate;int_shot_creating_actions;shot_taker_player_id;string;str_shot_taker_player_id
intermediate;int_shot_placement;blocked_x;float;dec_blocked_x
intermediate;int_shot_placement;blocked_y;float;dec_blocked_y
intermediate;int_shot_placement;corner_dist;float;dec_corner_dist
intermediate;int_shot_placement;event_id;string;str_event_id
intermediate;int_shot_placement;expanded_minute;integer;int_expanded_minute
intermediate;int_shot_placement;goal_mouth_y;float;dec_goal_mouth_y
intermediate;int_shot_placement;goal_mouth_z;float;dec_goal_mouth_z
intermediate;int_shot_placement;height;float;dec_height
intermediate;int_shot_placement;is_goal;boolean;bool_is_goal
intermediate;int_shot_placement;is_on_target;boolean;bool_is_on_target
intermediate;int_shot_placement;is_own_goal;boolean;bool_is_own_goal
intermediate;int_shot_placement;league_source;string;str_league_source
intermediate;int_shot_placement;match_id;string;str_match_id
intermediate;int_shot_placement;offset_center;float;dec_offset_center
intermediate;int_shot_placement;placement_col;string;str_placement_col
intermediate;int_shot_placement;placement_row;string;str_placement_row
intermediate;int_shot_placement;placement_zone;string;str_placement_zone
intermediate;int_shot_placement;player_id;string;str_player_id
intermediate;int_shot_placement;pre_shot_xg_proxy;float;dec_pre_shot_xg_proxy
intermediate;int_shot_placement;row_num;integer;int_row_num
intermediate;int_shot_placement;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_shot_placement;season;string;str_season
intermediate;int_shot_placement;team_id;string;str_team_id
intermediate;int_shot_placement;type_id;string;str_type_id
intermediate;int_shot_placement;type_name;string;str_type_name
intermediate;int_shot_placement;x;float;dec_x
intermediate;int_shot_placement;y;float;dec_y
intermediate;int_substitutions;expanded_minute;integer;int_expanded_minute
intermediate;int_substitutions;league_source;string;str_league_source
intermediate;int_substitutions;match_id;string;str_match_id
intermediate;int_substitutions;off_row_num;integer;int_off_row_num
intermediate;int_substitutions;player_off;integer;int_player_off
intermediate;int_substitutions;player_on;integer;int_player_on
intermediate;int_substitutions;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_substitutions;season;string;str_season
intermediate;int_substitutions;sub_number;integer;int_sub_number
intermediate;int_substitutions;team_id;string;str_team_id
intermediate;int_understat_schedule;away_goals;integer;int_away_goals
intermediate;int_understat_schedule;away_xg;float;dec_away_xg
intermediate;int_understat_schedule;comp_category;string;str_comp_category
intermediate;int_understat_schedule;home_goals;integer;int_home_goals
intermediate;int_understat_schedule;home_xg;float;dec_home_xg
intermediate;int_understat_schedule;is_result;boolean;bool_is_result
intermediate;int_understat_schedule;league_source;string;str_league_source
intermediate;int_understat_schedule;match_id;string;str_match_id
intermediate;int_understat_schedule;match_url;string;str_match_url
intermediate;int_understat_schedule;opponent_id;string;str_opponent_id
intermediate;int_understat_schedule;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_understat_schedule;season;string;str_season
intermediate;int_understat_schedule;source;string;str_source
intermediate;int_understat_schedule;team_id;string;str_team_id
intermediate;int_understat_schedule;us_match_id;string;str_us_match_id
intermediate;int_understat_stats;away_deep;integer;int_away_deep
intermediate;int_understat_stats;away_np_xg;float;dec_away_np_xg
intermediate;int_understat_stats;away_np_xg_diff;float;dec_away_np_xg_diff
intermediate;int_understat_stats;away_ppda;float;dec_away_ppda
intermediate;int_understat_stats;away_xpts;float;dec_away_xpts
intermediate;int_understat_stats;comp_category;string;str_comp_category
intermediate;int_understat_stats;home_deep;integer;int_home_deep
intermediate;int_understat_stats;home_np_xg;float;dec_home_np_xg
intermediate;int_understat_stats;home_np_xg_diff;float;dec_home_np_xg_diff
intermediate;int_understat_stats;home_ppda;float;dec_home_ppda
intermediate;int_understat_stats;home_xpts;float;dec_home_xpts
intermediate;int_understat_stats;league_source;string;str_league_source
intermediate;int_understat_stats;match_id;string;str_match_id
intermediate;int_understat_stats;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_understat_stats;season;string;str_season
intermediate;int_understat_stats;source;string;str_source
intermediate;int_understat_stats;us_match_id;string;str_us_match_id
intermediate;int_whoscored_events;blocked_x;float;dec_blocked_x
intermediate;int_whoscored_events;blocked_y;float;dec_blocked_y
intermediate;int_whoscored_events;card_type;string;str_card_type
intermediate;int_whoscored_events;end_x;float;dec_end_x
intermediate;int_whoscored_events;end_y;float;dec_end_y
intermediate;int_whoscored_events;event_id;string;str_event_id
intermediate;int_whoscored_events;expanded_minute;integer;int_expanded_minute
intermediate;int_whoscored_events;goal_mouth_y;float;dec_goal_mouth_y
intermediate;int_whoscored_events;goal_mouth_z;float;dec_goal_mouth_z
intermediate;int_whoscored_events;is_goal;boolean;bool_is_goal
intermediate;int_whoscored_events;is_own_goal;boolean;bool_is_own_goal
intermediate;int_whoscored_events;is_shot;boolean;bool_is_shot
intermediate;int_whoscored_events;is_touch;boolean;bool_is_touch
intermediate;int_whoscored_events;league_source;string;str_league_source
intermediate;int_whoscored_events;match_id;string;str_match_id
intermediate;int_whoscored_events;minute;integer;int_minute
intermediate;int_whoscored_events;outcome_id;string;str_outcome_id
intermediate;int_whoscored_events;outcome_name;string;str_outcome_name
intermediate;int_whoscored_events;period;integer;int_period
intermediate;int_whoscored_events;player_id;string;str_player_id
intermediate;int_whoscored_events;qualifiers_json;string;str_qualifiers_json
intermediate;int_whoscored_events;related_event_id;string;str_related_event_id
intermediate;int_whoscored_events;related_player_id;string;str_related_player_id
intermediate;int_whoscored_events;row_num;integer;int_row_num
intermediate;int_whoscored_events;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_whoscored_events;season;string;str_season
intermediate;int_whoscored_events;second;integer;int_second
intermediate;int_whoscored_events;team_id;string;str_team_id
intermediate;int_whoscored_events;type_id;string;str_type_id
intermediate;int_whoscored_events;type_name;string;str_type_name
intermediate;int_whoscored_events;x;float;dec_x
intermediate;int_whoscored_events;y;float;dec_y
intermediate;int_whoscored_formations;captain_player_id;string;str_captain_player_id
intermediate;int_whoscored_formations;end_minute;integer;int_end_minute
intermediate;int_whoscored_formations;formation_id;string;str_formation_id
intermediate;int_whoscored_formations;formation_positions;string;str_formation_positions
intermediate;int_whoscored_formations;formation_seq;integer;int_formation_seq
intermediate;int_whoscored_formations;match_id;string;str_match_id
intermediate;int_whoscored_formations;period;integer;int_period
intermediate;int_whoscored_formations;player_ids;string;str_player_ids
intermediate;int_whoscored_formations;start_minute;integer;int_start_minute
intermediate;int_whoscored_formations;team_id;string;str_team_id
intermediate;int_whoscored_lineup;end_minute;integer;int_end_minute
intermediate;int_whoscored_lineup;formation_id;string;str_formation_id
intermediate;int_whoscored_lineup;formation_seq;integer;int_formation_seq
intermediate;int_whoscored_lineup;grid_horizontal;float;dec_grid_horizontal
intermediate;int_whoscored_lineup;grid_vertical;float;dec_grid_vertical
intermediate;int_whoscored_lineup;is_captain;boolean;bool_is_captain
intermediate;int_whoscored_lineup;match_id;string;str_match_id
intermediate;int_whoscored_lineup;period;integer;int_period
intermediate;int_whoscored_lineup;player_id;string;str_player_id
intermediate;int_whoscored_lineup;slot;integer;int_slot
intermediate;int_whoscored_lineup;start_minute;integer;int_start_minute
intermediate;int_whoscored_lineup;team_id;string;str_team_id
intermediate;int_whoscored_lineup_agg;avg_horizontal;float;dec_avg_horizontal
intermediate;int_whoscored_lineup_agg;avg_vertical;float;dec_avg_vertical
intermediate;int_whoscored_lineup_agg;is_captain;boolean;bool_is_captain
intermediate;int_whoscored_lineup_agg;match_id;string;str_match_id
intermediate;int_whoscored_lineup_agg;n_formation_periods;integer;int_n_formation_periods
intermediate;int_whoscored_lineup_agg;player_id;string;str_player_id
intermediate;int_whoscored_lineup_agg;primary_slot;integer;int_primary_slot
